condition,id,unit,view,axis,value_at_zero,measured_secant_5deg,measured_secant_10deg,measured_secant_10deg_absolute,measured_secant_20deg,measured_secant_30deg,lsq_slope_through_origin,max_abs_deviation_30deg,apriori_sensitivity,apriori_source,measured_over_apriori,deviation_at_plus10,deviation_at_minus10,asymmetric_in_sign
3d,nasolabial_angle,deg,profile,pitch,100.66978280449668,7.105427357601002e-15,2.1316282072803005e-15,2.1316282072803005e-15,3.552713678800501e-16,9.473903143468002e-16,1.0056912567681417e-15,5.684341886080802e-14,0.15,"unmeasured angle, conservative default",1.4210854715202004e-14,-1.4210854715202004e-14,2.842170943040401e-14,False
3d,nasolabial_angle,deg,profile,roll,100.66978280449668,2.842170943040401e-15,0.0,0.0,1.4210854715202005e-15,4.736951571734001e-16,7.52082157235306e-16,2.842170943040401e-14,0.05,"unmeasured angle, conservative default",0.0,0.0,0.0,False
3d,facial_convexity_angle,deg,profile,yaw,173.192032159384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,False
3d,facial_convexity_angle,deg,profile,pitch,173.192032159384,0.0,0.0,0.0,0.0,0.0,9.619655499521357e-17,2.842170943040401e-14,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,False
3d,facial_convexity_angle,deg,profile,roll,173.192032159384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"unmeasured angle, conservative default",0.0,0.0,0.0,False
3d,mentolabial_angle,deg,profile,yaw,113.38522105721376,5.684341886080802e-15,2.842170943040401e-15,2.842170943040401e-15,0.0,0.0,4.984730577024703e-16,2.842170943040401e-14,0.15,"unmeasured angle, conservative default",1.8947806286936007e-14,-2.842170943040401e-14,-2.842170943040401e-14,False
3d,mentolabial_angle,deg,profile,pitch,113.38522105721376,7.105427357601002e-15,4.973799150320701e-15,4.973799150320701e-15,1.0658141036401502e-15,1.6579330501069005e-15,1.7009299951426399e-15,8.526512829121202e-14,0.15,"unmeasured angle, conservative default",3.315866100213801e-14,-8.526512829121202e-14,1.4210854715202004e-14,False
3d,mentolabial_angle,deg,profile,roll,113.38522105721376,5.684341886080802e-15,0.0,0.0,7.105427357601002e-16,4.736951571734001e-16,1.2680454976641787e-15,7.105427357601002e-14,0.05,"unmeasured angle, conservative default",0.0,0.0,0.0,False
3d,mentocervical_angle,deg,profile,yaw,87.36707506187837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,False
3d,mentocervical_angle,deg,profile,pitch,87.36707506187837,1.4210854715202005e-15,2.1316282072803005e-15,2.1316282072803005e-15,3.552713678800501e-16,0.0,3.6292336657285116e-16,2.842170943040401e-14,0.15,"unmeasured angle, conservative default",1.4210854715202004e-14,-1.4210854715202004e-14,-2.842170943040401e-14,False
3d,mentocervical_angle,deg,profile,roll,87.36707506187837,2.842170943040401e-15,1.4210854715202005e-15,1.4210854715202005e-15,7.105427357601002e-16,0.0,3.0607994771204314e-16,1.4210854715202004e-14,0.05,"unmeasured angle, conservative default",2.842170943040401e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,False
3d,submental_cervical_angle,deg,profile,yaw,110.81558506742743,2.842170943040401e-15,0.0,0.0,0.0,0.0,2.2737367544323206e-16,1.4210854715202004e-14,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,False
3d,submental_cervical_angle,deg,profile,pitch,110.81558506742743,4.263256414560601e-15,2.1316282072803005e-15,2.1316282072803005e-15,7.105427357601002e-16,4.736951571734001e-16,7.083564504192999e-16,4.263256414560601e-14,0.15,"unmeasured angle, conservative default",1.4210854715202004e-14,1.4210854715202004e-14,2.842170943040401e-14,False
3d,submental_cervical_angle,deg,profile,roll,110.81558506742743,2.842170943040401e-15,1.4210854715202005e-15,1.4210854715202005e-15,7.105427357601002e-16,0.0,1.2243197908481726e-16,1.4210854715202004e-14,0.05,"unmeasured angle, conservative default",2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,False
3d,gonial_angle_l,deg,profile,yaw,124.07635622061957,2.842170943040401e-15,7.105427357601002e-16,7.105427357601002e-16,0.0,2.3684757858670006e-16,2.7109938225923824e-16,1.4210854715202004e-14,0.15,mandibular yaw study; roll slope measured in evals/,4.736951571734002e-15,1.4210854715202004e-14,0.0,False
3d,gonial_angle_l,deg,profile,pitch,124.07635622061957,1.4210854715202005e-15,0.0,0.0,3.552713678800501e-16,0.0,2.098833927168296e-16,1.4210854715202004e-14,0.1,mandibular yaw study; roll slope measured in evals/,0.0,0.0,0.0,False
3d,gonial_angle_l,deg,profile,roll,124.07635622061957,1.4210854715202005e-15,1.4210854715202005e-15,1.4210854715202005e-15,0.0,0.0,2.885896649856407e-16,1.4210854715202004e-14,1.15,mandibular yaw study; roll slope measured in evals/,1.2357264969740874e-15,1.4210854715202004e-14,1.4210854715202004e-14,False
3d,gonial_angle_r,deg,profile,yaw,124.07635622061957,2.842170943040401e-15,7.105427357601002e-16,7.105427357601002e-16,0.0,2.3684757858670006e-16,2.7109938225923824e-16,1.4210854715202004e-14,0.15,mandibular yaw study; roll slope measured in evals/,4.736951571734002e-15,0.0,1.4210854715202004e-14,False
3d,gonial_angle_r,deg,profile,pitch,124.07635622061957,1.4210854715202005e-15,0.0,0.0,3.552713678800501e-16,0.0,2.098833927168296e-16,1.4210854715202004e-14,0.1,mandibular yaw study; roll slope measured in evals/,0.0,0.0,0.0,False
3d,gonial_angle_r,deg,profile,roll,124.07635622061957,1.4210854715202005e-15,1.4210854715202005e-15,1.4210854715202005e-15,0.0,0.0,2.885896649856407e-16,1.4210854715202004e-14,1.15,mandibular yaw study; roll slope measured in evals/,1.2357264969740874e-15,1.4210854715202004e-14,1.4210854715202004e-14,False
3d,e_line_upper_lip,mm,profile,yaw,-2.6721019108280224,0.0007610603816505932,0.001519224698778884,0.004059523220584183,0.0030153689607046045,0.004465819873851997,0.003505836614069892,0.1339745962155599,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.07995919467257284,-0.01519224698778884,-0.01519224698778884,False
3d,e_line_upper_lip,mm,profile,pitch,-2.6721019108280224,0.007951050215576055,0.00792079406901799,0.021165168967098236,0.00780045940918202,0.007602339181286502,0.007727686876605659,0.36204477165415355,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.7920794069017989,-0.09440018767797172,0.06401569370238806,True
3d,e_line_upper_lip,mm,profile,roll,-2.6721019108280224,5.31823081208695e-16,1.3295577030217375e-16,3.552713678800501e-16,1.3295577030217375e-16,4.431859010072458e-17,7.772798879204002e-17,3.3238942575543435e-15,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",2.659115406043475e-14,1.3295577030217375e-15,1.3295577030217375e-15,False
3d,e_line_lower_lip,mm,profile,yaw,-0.6244585987261111,0.0007610603816479747,0.0015192246987777375,0.0009486929265488442,0.003015368960704161,0.004465819873851852,0.003505836614069689,0.13397459621555557,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0799591946725125,-0.015192246987777375,-0.015192246987777375,False
3d,e_line_lower_lip,mm,profile,pitch,-0.6244585987261111,0.007951050215576358,0.007920794069017894,0.004946207965137006,0.007800459409181827,0.007602339181286703,0.007727686876605764,0.3620447716541623,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.7920794069017894,-0.09440018767797338,0.0640156937023845,True
3d,e_line_lower_lip,mm,profile,roll,-0.6244585987261111,3.4135621026418717e-15,5.689270171069787e-16,3.552713678800501e-16,5.689270171069787e-16,1.8964233903565953e-16,2.5908061086717793e-16,1.706781051320936e-14,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.1378540342139573e-13,5.689270171069786e-15,5.689270171069786e-15,False
3d,nasal_tip_projection_ratio,ratio,profile,yaw,0.5547001962252291,0.009877650844734574,0.009840063401126049,0.005458285099473314,0.009690570727560613,0.009444444444444441,0.009600164850552395,0.4173079295488944,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.5178980737434763,-0.11359288099905245,0.08320838702346853,True
3d,nasal_tip_projection_ratio,ratio,profile,pitch,0.5547001962252291,0.0052293445648595015,0.005209445330007914,0.0028896803467799935,0.0051303021498850295,0.005000000000000003,0.005082440214998324,0.28397459621556137,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.5209445330007915,0.036902206312287286,-0.067286700287871,True
3d,nasal_tip_projection_ratio,ratio,profile,roll,0.5547001962252291,0.0,0.0,0.0,1.0007415106216802e-17,0.0,1.847522788840025e-18,2.0014830212433605e-16,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.0,0.0,False
3d,submental_length,mm,profile,yaw,70.02856560004639,4.058587975759592e-17,0.0,0.0,0.0,0.0,2.2478333404206972e-18,2.029293987879796e-16,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.0,0.0,False
3d,submental_length,mm,profile,pitch,70.02856560004639,0.0,0.0,0.0,0.0,3.3821566464663267e-18,2.3727129704440692e-18,2.029293987879796e-16,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.0,0.0,False
3d,submental_length,mm,profile,roll,70.02856560004639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.0,0.0,False
3d,chin_projection,mm,profile,yaw,-4.0,0.0007610603816509354,0.0015192246987792758,0.006076898795117103,0.0030153689607045563,0.004465819873852054,0.0035058366140699525,0.13397459621556163,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.07995919467259346,-0.015192246987792757,-0.015192246987792757,False
3d,chin_projection,mm,profile,pitch,-4.0,0.19174263404484798,0.19101299543362335,0.7640519817344934,0.18811107882911782,0.1833333333333333,0.18635614121660532,5.633974596215561,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",19.101299543362334,1.8949377073484417,-1.9253222013240254,False
3d,chin_projection,mm,profile,roll,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,-0.0,-0.0,False
3d,brow_apex_lateral_offset_l,ratio,frontal,yaw,-0.6497626906954594,0.0,8.543296195083572e-18,5.551115123125783e-18,4.271648097541786e-18,5.695530796722382e-18,5.625431956147337e-18,3.417318478033429e-16,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",4.496471681622932e-16,1.7086592390167145e-16,-0.0,False
3d,brow_apex_lateral_offset_l,ratio,frontal,pitch,-0.6497626906954594,1.7086592390167144e-17,8.543296195083572e-18,5.551115123125783e-18,0.0,2.847765398361191e-18,3.101873695445728e-18,1.7086592390167145e-16,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",8.543296195083571e-16,-0.0,1.7086592390167145e-16,False
3d,brow_apex_lateral_offset_l,ratio,frontal,roll,-0.6497626906954594,3.417318478033429e-17,8.543296195083572e-18,5.551115123125783e-18,8.543296195083572e-18,2.847765398361191e-18,5.3625613039909195e-18,3.417318478033429e-16,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.7086592390167142e-15,-0.0,-1.7086592390167145e-16,False
3d,margin_reflex_distance_1_l,mm,frontal,yaw,5.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,margin_reflex_distance_1_l,mm,frontal,pitch,5.299999999999997,0.0007610603816508152,0.0015192246987792129,0.008051890903529823,0.0030153689607045884,0.0044658198738520526,0.00350583661406995,0.13397459621556157,0.001519224698779198,"cos(pitch), first order",1.0000000000000098,-0.015192246987792129,-0.015192246987792129,False
3d,margin_reflex_distance_1_l,mm,frontal,roll,5.299999999999997,0.0007610603816508152,0.0015192246987792129,0.008051890903529823,0.0030153689607045884,0.004465819873852041,0.0035058366140699516,0.13397459621556157,0.0,"cos(pitch), first order",,-0.015192246987791792,-0.015192246987792464,False
3d,margin_reflex_distance_2_l,mm,frontal,yaw,5.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,margin_reflex_distance_2_l,mm,frontal,pitch,5.300000000000001,0.0007610603816509486,0.0015192246987792118,0.008051890903529823,0.0030153689607045524,0.00446581987385205,0.003505836614069956,0.1339745962155615,0.001519224698779198,"cos(pitch), first order",1.000000000000009,-0.015192246987792118,-0.015192246987792118,False
3d,margin_reflex_distance_2_l,mm,frontal,roll,5.300000000000001,0.0007610603816509486,0.0015192246987791782,0.008051890903529646,0.0030153689607046027,0.004465819873852039,0.0035058366140699503,0.1339745962155615,0.0,"cos(pitch), first order",,-0.015192246987792453,-0.015192246987791112,False
3d,medial_canthal_angle_l,deg,frontal,yaw,36.58056449496376,1.4210854715202005e-15,0.0,0.0,1.7763568394002506e-16,1.1842378929335003e-16,1.9239310999042714e-16,7.105427357601002e-15,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,False
3d,medial_canthal_angle_l,deg,frontal,pitch,36.58056449496376,0.0,7.105427357601002e-16,7.105427357601002e-16,3.552713678800501e-16,3.552713678800501e-16,4.591199215680647e-16,2.842170943040401e-14,0.15,"unmeasured angle, conservative default",4.736951571734002e-15,-7.105427357601002e-15,-7.105427357601002e-15,False
3d,medial_canthal_angle_l,deg,frontal,roll,36.58056449496376,3.552713678800501e-15,3.552713678800501e-16,3.552713678800501e-16,5.329070518200751e-16,1.1842378929335003e-16,2.929622356672413e-16,2.1316282072803006e-14,0.05,"unmeasured angle, conservative default",7.105427357601002e-15,-7.105427357601002e-15,0.0,False
3d,brow_apex_lateral_offset_r,ratio,frontal,yaw,-0.648786515478629,1.711230116745124e-17,0.0,0.0,0.0,5.7041003891504135e-18,4.738791092524959e-18,3.4224602334902483e-16,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,-0.0,-0.0,False
3d,brow_apex_lateral_offset_r,ratio,frontal,pitch,-0.648786515478629,1.711230116745124e-17,8.55615058372562e-18,5.551115123125783e-18,4.27807529186281e-18,0.0,3.738379639658579e-18,1.7112301167451241e-16,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",8.556150583725621e-16,-0.0,-1.7112301167451241e-16,False
3d,brow_apex_lateral_offset_r,ratio,frontal,roll,-0.648786515478629,3.422460233490248e-17,8.55615058372562e-18,5.551115123125783e-18,4.27807529186281e-18,8.55615058372562e-18,5.212670201777455e-18,3.4224602334902483e-16,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.7112301167451242e-15,-0.0,-1.7112301167451241e-16,False
3d,margin_reflex_distance_1_r,mm,frontal,yaw,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,margin_reflex_distance_1_r,mm,frontal,pitch,5.5,0.0007610603816507416,0.001519224698779195,0.008355735843285573,0.003015368960704605,0.004465819873852052,0.003505836614069948,0.13397459621556154,0.001519224698779198,"cos(pitch), first order",0.9999999999999981,-0.01519224698779195,-0.01519224698779195,False
3d,margin_reflex_distance_1_r,mm,frontal,roll,5.5,0.0007610603816508708,0.0015192246987791869,0.008355735843285528,0.0030153689607045607,0.0044658198738520465,0.003505836614069944,0.13397459621556188,0.0,"cos(pitch), first order",,-0.01519224698779195,-0.015192246987791787,False
3d,margin_reflex_distance_2_r,mm,frontal,yaw,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,margin_reflex_distance_2_r,mm,frontal,pitch,5.5,0.000761060381651,0.001519224698779195,0.008355735843285573,0.003015368960704573,0.004465819873852052,0.003505836614069958,0.13397459621556154,0.001519224698779198,"cos(pitch), first order",0.9999999999999981,-0.01519224698779195,-0.01519224698779195,False
3d,margin_reflex_distance_2_r,mm,frontal,roll,5.5,0.0007610603816509354,0.0015192246987792031,0.008355735843285616,0.0030153689607045927,0.004465819873852041,0.003505836614069955,0.13397459621556154,0.0,"cos(pitch), first order",,-0.01519224698779195,-0.015192246987792112,False
3d,medial_canthal_angle_r,deg,frontal,yaw,37.86806137204525,7.105427357601002e-16,3.552713678800501e-16,3.552713678800501e-16,5.329070518200751e-16,3.552713678800501e-16,3.5636451055045024e-16,1.4210854715202004e-14,0.15,"unmeasured angle, conservative default",2.368475785867001e-15,-7.105427357601002e-15,0.0,False
3d,medial_canthal_angle_r,deg,frontal,pitch,37.86806137204525,2.842170943040401e-15,0.0,0.0,0.0,2.3684757858670006e-16,5.88110756675283e-16,2.842170943040401e-14,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,False
3d,medial_canthal_angle_r,deg,frontal,roll,37.86806137204525,1.4210854715202005e-15,3.552713678800501e-16,3.552713678800501e-16,5.329070518200751e-16,2.3684757858670006e-16,4.700513482720663e-16,2.1316282072803006e-14,0.05,"unmeasured angle, conservative default",7.105427357601002e-15,0.0,-7.105427357601002e-15,False
3d,upper_vermilion_height,mm,frontal,yaw,4.123105625617661,4.308298163315047e-17,2.1541490816575235e-17,8.881784197001253e-17,1.0770745408287618e-17,7.180496938858412e-18,6.893277061304075e-18,2.1541490816575234e-16,0.0,"cos(pitch), first order",,-2.1541490816575234e-16,-2.1541490816575234e-16,False
3d,upper_vermilion_height,mm,frontal,pitch,4.123105625617661,7.539521785801332e-16,9.693670867458856e-17,3.9968028886505636e-16,2.1541490816575235e-17,5.74439755108673e-17,7.397016538860911e-17,4.523713071480799e-15,0.001519224698779198,"cos(pitch), first order",6.380669610787917e-14,-2.1541490816575234e-16,-1.7233192653260188e-15,False
3d,upper_vermilion_height,mm,frontal,roll,4.123105625617661,6.46244724497257e-16,8.616596326630094e-17,3.552713678800501e-16,2.1541490816575235e-17,2.872198775543365e-17,5.382058628633567e-17,3.231223622486285e-15,0.0,"cos(pitch), first order",,8.616596326630094e-16,8.616596326630094e-16,False
3d,lower_vermilion_height,mm,frontal,yaw,8.246211251235321,0.0,0.0,0.0,0.0,0.0,2.9163864490132625e-18,2.1541490816575234e-16,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,lower_vermilion_height,mm,frontal,pitch,8.246211251235321,3.0158087143205327e-16,1.0770745408287618e-17,8.881784197001253e-17,5.385372704143809e-17,1.795124234714603e-17,3.194768791873619e-17,2.3695639898232757e-15,0.001519224698779198,"cos(pitch), first order",7.089632900875464e-15,2.1541490816575234e-16,0.0,False
3d,lower_vermilion_height,mm,frontal,roll,8.246211251235321,4.308298163315047e-17,8.616596326630094e-17,7.105427357601002e-16,2.1541490816575235e-17,6.462447244972571e-17,4.1094536327005066e-17,1.9387341734917712e-15,0.0,"cos(pitch), first order",,-8.616596326630094e-16,-8.616596326630094e-16,False
3d,cupids_bow_peak_height_l,mm,frontal,yaw,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,cupids_bow_peak_height_l,mm,frontal,pitch,1.5,0.023241531399375504,0.023153090355590676,0.03472963553338602,0.022801342888377957,0.022222222222222223,0.022588623177770294,0.800641262882228,0.001519224698779198,"cos(pitch), first order",15.24006973701506,0.216338656568117,-0.24672315054369656,True
3d,cupids_bow_peak_height_l,mm,frontal,roll,1.5,0.0007610603816525932,0.0015192246987792164,0.0022788370481688245,0.003015368960704734,0.004465819873852123,0.0035058366140700583,0.13397459621556607,0.0,"cos(pitch), first order",,-0.015192246987794533,-0.015192246987789796,False
3d,cupids_bow_peak_height_r,mm,frontal,yaw,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cos(pitch), first order",,0.0,0.0,False
3d,cupids_bow_peak_height_r,mm,frontal,pitch,1.5,0.023241531399375504,0.023153090355590676,0.03472963553338602,0.022801342888377957,0.022222222222222223,0.022588623177770294,0.800641262882228,0.001519224698779198,"cos(pitch), first order",15.24006973701506,0.216338656568117,-0.24672315054369656,True
3d,cupids_bow_peak_height_r,mm,frontal,roll,1.5,0.0007610603816516459,0.0015192246987789798,0.0022788370481684694,0.003015368960704734,0.004465819873852044,0.0035058366140699898,0.13397459621556132,0.0,"cos(pitch), first order",,-0.015192246987794533,-0.01519224698778506,False
3d,commissure_height_l,ratio,frontal,yaw,-0.015382795043203928,0.0,0.0,0.0,5.63851845878686e-18,0.0,2.0819145078597636e-18,1.127703691757372e-16,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,-0.0,-0.0,False
